ticker,year,quarter,AssetQualityComponent.ProblemLoansAndLeasesCalculatedAsPercentageOfGrossLoans,AssetQualityComponent.LoanLossReservesToNPLs,LiquidityAndAssetsComponent.LDRPercentage,ProfitabilityComponent.NIM,NetInterestIncome,AttributeToParentCompany,SolvencyRatio.LiabilitiesToEquityRatio,ProfitabilityRatio.EBITMargin,ProfitabilityRatio.ROA,ProfitabilityRatio.ROE,ProfitabilityRatio.ROIC,ValuationRatios.BookValuePerShare,ValuationRatios.BasicEPS,ValuationRatios.PriceToBook,ValuationRatios.PriceToEarning,Revenue,EBIT
TCH,2024,1,,,,,,55519475155.0,0.17617958,0.29288271,0.05511335,0.09707134,0.07579312,13461.56466097,605.92718988,1.3297117,14.30038627,254130022654.0,9368009290.0
TCH,2024,2,,,,,,269748781262.0,0.1924461,0.30169408,0.05696585,0.09975691,0.08638789,13534.08223027,211.0211555,1.16003433,12.04246691,1613116279455.0,521824181898.0
TCH,2024,3,,,,,,312339857371.0,0.19240182,0.30933815,0.06686046,0.11516492,0.1083685,13846.78621514,325.39991617,1.01106493,9.055432,1619242444692.0,580954893831.0
TCH,2024,4,,,,,,141007679311.0,0.15603404,0.31128985,0.0609913,0.10793991,0.10260788,,,1.20203929,11.73200559,828392911971.0,266136562944.0
TCH,2025,1,,,,,,219749375038.0,0.13810247,0.29679023,0.05596088,0.09093045,0.08649917,14589.98460106,280.86656529,1.68608814,19.22599049,1418791485823.0,384342257719.0
TCH,2025,2,,,,,,306557624618.0,0.19475056,0.27761578,0.0496893,0.07954699,0.07476632,13829.86391615,56.67771317,2.08678843,20.29785595,1560966055134.0,458058621309.0
TCH,2025,3,,,,,,187679488696.0,0.35091696,0.25953012,0.03556535,0.05733043,0.05239296,13099.79153192,46.29368146,1.23837115,19.29992512,858836997713.0,276475567565.0
TCH,2025,4,,,,,,37872945883.0,0.48002139,0.1760434,0.01744984,0.03031343,0.02072401,,,1.39625328,42.09938343,390355429992.0,55146798641.0
TPB,2021,3,0.01035762,1.15427517,0.64192925,0.04350949,2263489000000.0,1138029000000.0,,,,,,,,,,,
TPB,2021,4,0.00819127,1.52596565,0.61865288,0.04321377,2526602000000.0,1267049000000.0,,,,,,,,,,,
TPB,2022,1,0.0114385,1.25694478,0.63720011,0.04169099,2345634000000.0,1109879000000.0,,,,,,,,,,,
TPB,2022,2,0.00850825,1.61462529,0.65206041,0.04124679,2810324000000.0,1315133000000.0,,,,,,,,,,,
TPB,2022,3,0.00912819,1.42157447,0.64378103,0.04066028,2831379000000.0,1299400000000.0,,,,,,,,,,,
TPB,2022,4,0.00843173,1.35002247,0.61294301,0.0397784,3034868000000.0,1730465000000.0,,,,,,,,,,,
TPB,2023,1,0.01445521,0.83873629,0.61786865,0.0379655,2740672000000.0,1711622000000.0,,,,,,,,,,,
TPB,2023,2,0.02209164,0.6089302,0.64744353,0.03592364,2779678000000.0,1519328000000.0,,,,,,,,,,,
TPB,2023,3,0.02973337,0.46994537,0.63083213,0.03581147,2736874000000.0,1413242000000.0,,,,,,,,,,,
TPB,2023,4,0.02046334,0.63708784,0.69609364,0.03926077,2729027000000.0,1293105000000.0,,,,,,,,,,,
TPB,2024,1,0.02232499,0.60253828,0.69359024,0.04041993,2962701000000.0,1262841000000.0,,,,,,,,,,,
TPB,2024,2,0.02060847,0.65985346,0.71503454,0.04128047,3996093000000.0,493932000000.0,,,,,,,,,,,
TPB,2024,3,0.02287512,0.58847071,0.7076151,0.04040084,3427386000000.0,1462797000000.0,,,,,,,,,,,
TPB,2024,4,0.01519289,0.81312223,0.70310725,0.03508032,3236772000000.0,1522560000000.0,,,,,,,,,,,
TPB,2025,1,0.02274818,0.57056146,0.83393175,0.03466237,3173833000000.0,1383026000000.0,,,,,,,,,,,
TPB,2025,2,0.02049091,0.62716573,0.82142964,0.03274475,3068665000000.0,1703252000000.0,,,,,,,,,,,
TPB,2025,3,0.02226039,0.61223565,0.78408022,0.03144349,3383618000000.0,1686692000000.0,,,,,,,,,,,
TPB,2025,4,0.012877,0.92184971,0.74210938,0.03009542,3151325000000.0,1629604000000.0,,,,,,,,,,,
VCB,2021,3,0.01162388,2.42853397,0.76039316,0.03239292,10081733000000.0,6902578000000.0,,,,,,,,,,,
VCB,2021,4,0.0063712,4.20515369,0.76446848,0.03151825,11096258000000.0,3960105000000.0,,,,,,,,,,,
VCB,2022,1,0.00813732,3.72551411,0.80847755,0.03248341,10427846000000.0,4594130000000.0,,,,,,,,,,,
VCB,2022,2,0.00609822,5.04404771,0.80422087,0.03198714,10666735000000.0,6539788000000.0,,,,,,,,,,,
VCB,2022,3,0.00796671,4.01760255,0.81607324,0.03268971,11975852000000.0,7962184000000.0,,,,,,,,,,,
VCB,2022,4,0.00681889,3.17356192,0.76806425,0.03401079,12797206000000.0,5936954000000.0,,,,,,,,,,,
VCB,2023,1,0.00846796,3.20797498,0.75942706,0.03274869,13663951000000.0,6064870000000.0,,,,,,,,,,,
VCB,2023,2,0.00830669,3.85842226,0.78594241,0.03298887,14809469000000.0,9928277000000.0,,,,,,,,,,,
VCB,2023,3,0.01209628,2.70085251,0.78311338,0.03191383,14202946000000.0,8986435000000.0,,,,,,,,,,,
VCB,2023,4,0.00980429,2.30299165,0.78925197,0.03010729,14020581000000.0,7422823000000.0,,,,,,,,,,,
VCB,2024,1,0.01220664,1.99817671,0.8220798,0.03071701,12596118000000.0,7268919000000.0,,,,,,,,,,,
VCB,2024,2,0.01200753,2.12108865,0.83693883,0.02974559,12801224000000.0,9355026000000.0,,,,,,,,,,,
VCB,2024,3,0.01222809,2.04649458,0.83407551,0.02953066,14078056000000.0,8579996000000.0,,,,,,,,,,,
VCB,2024,4,0.00963568,2.23310969,0.80842175,0.02860698,13907711000000.0,8119414000000.0,,,,,,,,,,,
VCB,2025,1,0.01025349,2.16113683,0.83340537,0.0276884,13577636000000.0,8566598000000.0,,,,,,,,,,,
VCB,2025,2,0.01001172,2.13836388,0.82806539,0.02678688,13842332000000.0,8565378000000.0,,,,,,,,,,,
VCB,2025,3,0.01033645,2.01857095,0.82793943,0.02589994,13687153000000.0,8696229000000.0,,,,,,,,,,,
VCB,2025,4,0.00577795,2.58291917,0.82339748,0.02628985,14160192000000.0,8831885000000.0,,,,,,,,,,,
VCG,2021,2,,,,,,341548537555.0,3.04993682,-0.07611228,0.064373,0.211722,-0.02651209,14962.33569076,-280.99640042,2.92400872,12.92254672,952020814871.0,17079227491.0
VCG,2021,3,,,,,,-124119109140.0,3.05314781,0.1265908,0.020015,0.077861,0.03641548,14941.83811387,124.39271595,2.92467364,35.75484776,1388901774752.0,262489702903.0
VCG,2021,4,,,,,,54945590279.0,3.06016503,0.11396958,0.01559,0.060742,0.03651907,,,1.95500489,31.26138711,1269106013375.0,232898245269.0
VCG,2022,1,,,,,,133456953226.0,2.34779937,0.14656285,0.02683,0.121963,0.04705888,14925.34272737,1719.073765,1.50750307,12.96749149,2133418244988.0,143481143948.0
VCG,2022,2,,,,,,759333229674.0,2.21568881,0.0954074,0.027217,0.124083,0.03296905,13857.86641603,-236.61202431,1.14736277,9.13795763,1333139849458.0,258522371293.0
VCG,2022,3,,,,,,-104514056499.0,2.10593629,0.08282038,0.031456,0.141884,0.03373323,14241.49970076,385.38388257,1.46403121,10.37387898,2192300066172.0,25916304395.0
VCG,2022,4,,,,,,187250273844.0,2.22227358,0.07533061,0.024846,0.116098,0.03146694,,,1.35712487,11.89426021,3174476648188.0,303543604741.0
VCG,2023,1,,,,,,44163680713.0,2.27227184,0.08497571,0.004503,0.02081,0.02671924,14135.05303138,33.07659679,1.97663758,94.95219121,1929356983956.0,244046276311.0
VCG,2023,2,,,,,,16071252812.0,2.13730694,0.09965826,0.011309,0.05183,0.04048528,14373.1996355,230.19815784,1.53061975,29.74757312,1965138074948.0,213477147472.0
VCG,2023,3,,,,,,111848652846.0,1.99557742,0.10047537,0.00875005,0.03956761,0.02000244,13260.89815721,194.38503211,1.92671716,49.48114907,4568511729670.0,398699358026.0
VCG,2023,4,,,,,,103892096100.0,1.99718999,0.09188227,0.01287226,0.05619906,0.04119854,,,1.63238242,29.33896298,2381678187981.0,233400921443.0
VCG,2024,1,,,,,,146066655639.0,1.71021368,0.11356012,0.02734514,0.11369559,0.05929404,14259.89188007,866.53122783,1.43337199,13.24260063,3789517752175.0,238133854301.0
VCG,2024,2,,,,,,463131058080.0,1.64207153,0.11751277,0.02749391,0.10861878,0.05712388,12891.94407496,162.98121782,1.37682881,13.10681928,2655815894059.0,650284414131.0
VCG,2024,3,,,,,,97559490763.0,1.67690327,0.11695032,0.02686458,0.10267788,0.06258815,13026.02705086,134.08297589,1.51235675,14.98350124,2807931869254.0,245435217484.0
VCG,2024,4,,,,,,80261192198.0,1.64846541,0.11990008,0.0308154,0.12023129,0.06909196,,,1.5811929,13.76088512,2675285873620.0,261194474234.0
VCG,2025,1,,,,,,285590450537.0,1.57308385,0.08668023,0.020332,0.07356092,0.04797402,13684.81055497,213.77459908,2.00451919,27.76629026,4731181826596.0,386225798993.0
VCG,2025,2,,,,,,127964076497.0,1.64552129,0.08800003,0.02640973,0.09533417,0.05620079,13350.52604943,465.98113155,2.13155986,22.04395111,2596049566632.0,218075192705.0
VCG,2025,3,,,,,,278933256897.0,1.36567684,0.09081413,0.13613552,0.44299051,0.0748711,17438.82821953,5076.98912087,1.09812424,3.11474541,4387359766248.0,400814177337.0
VCG,2025,4,,,,,,3282112708860.0,1.50508111,0.09927039,0.12074928,0.37599017,0.07231477,,,1.31592856,4.03898818,4429332104725.0,460981227279.0
VCI,2021,1,,,,,,291858107530.0,0.91620322,0.65425291,0.12054454,0.2195734,0.16269103,14747.45133902,1762.42818557,3.41753967,17.74459232,777810622008.0,408726534929.0
VCI,2021,2,,,,,,410268566487.0,1.17177129,0.62299199,0.12728678,0.2449707,0.16643462,15924.60539296,1232.0377372,3.88706649,17.91089764,877188580971.0,587958125522.0
VCI,2021,3,,,,,,329294558576.0,1.15637995,0.60698863,0.12855967,0.26218216,0.17056013,19031.88312546,988.87254828,3.04226332,13.93608345,919376281667.0,493787858663.0
VCI,2021,4,,,,,,467297142735.0,1.54304688,0.59159321,0.119808,0.27093392,0.16931026,,,2.21427741,9.65604278,1132693239846.0,702604154565.0
VCI,2022,1,,,,,,417161965578.0,1.38398078,0.64790365,0.11035542,0.25643238,0.15693759,21343.84317816,1252.73863537,1.85533597,8.12489923,796611914617.0,629654642335.0
VCI,2022,2,,,,,,300701996406.0,1.30027548,0.59828102,0.09498608,0.2229504,0.14344797,16398.39539765,897.61789972,1.64650256,7.7318852,1041865997620.0,501594036308.0
VCI,2022,3,,,,,,122681186049.0,1.38217605,0.60805811,0.07949045,0.19075268,0.12786061,15135.08522511,281.70198378,1.97554223,9.95643522,521618202132.0,289966049188.0
VCI,2022,4,,,,,,28433037769.0,1.19272129,0.53257757,0.05628276,0.13330614,0.0255536,,,2.11867667,15.83675758,796146621976.0,259729352894.0
VCI,2023,1,,,,,,73054362713.0,1.18384968,0.45083946,0.03421005,0.07748254,0.09333889,15770.16424268,167.74828776,2.67548839,35.00862993,499209829318.0,237588739420.0
VCI,2023,2,,,,,,116896619351.0,0.9701258,0.48602715,0.02294322,0.04992799,0.08419664,16845.40695391,267.1922728,2.21425342,47.63427743,500867804195.0,339250216422.0
VCI,2023,3,,,,,,179003174655.0,1.32012952,0.49041089,0.0261965,0.05671957,0.01260899,16666.19450766,409.1501135,2.53207173,46.30726466,666686976459.0,371270183159.0
VCI,2023,4,,,,,,122950502675.0,1.34087606,0.52032185,0.03123414,0.07094763,0.0866202,,,2.80439986,41.9346691,805695933425.0,338366103846.0
VCI,2024,1,,,,,,197756462393.0,1.39010229,0.52346091,0.03614531,0.0816431,0.08435964,18690.99119882,452.01477118,2.56688978,33.69762953,806317375461.0,406108751024.0
VCI,2024,2,,,,,,279206679897.0,1.6082654,0.5127707,0.04055684,0.09829063,0.08441988,20046.43631519,631.83226951,2.34106236,26.42736115,915851554761.0,522327544727.0
VCI,2024,3,,,,,,215352225175.0,1.36230497,0.49258718,0.04060075,0.09867326,0.08450619,15043.53598636,374.87148173,2.67976951,23.70224637,974360554621.0,458348951916.0
VCI,2024,4,,,,,,218376745828.0,1.05434927,0.4961196,0.04153929,0.08965475,0.08408545,,,2.05538921,24.10243105,998995850627.0,446637310311.0
VCI,2025,1,,,,,,294867782406.0,0.88612035,0.51916298,0.04295824,0.09369468,0.08490254,17518.634866,410.62247031,2.39524057,26.03494633,850928963332.0,514426840540.0
VCI,2025,2,,,,,,183901836890.0,0.76040386,0.44680982,0.03940288,0.07831676,0.07594255,17322.19016005,256.09520966,2.48339992,31.25182413,1159674866340.0,360659463252.0
VCI,2025,3,,,,,,420260805822.0,1.34551028,0.45764962,0.04384781,0.08827423,0.0774413,17533.85628421,581.59535818,2.33492997,22.27739358,1443289075867.0,716139241499.0
VCI,2025,4,,,,,,442924082140.0,0.99922663,0.49081003,0.04287532,0.08670581,0.07798356,,,1.74599086,20.89733007,1526308619569.0,853107296411.0
VCI,2026,1,,,,,,340729881088.0,1.14195215,0.48024432,0.04451035,0.09185008,0.07933501,20373.39936745,400.81152934,1.78909281,20.54498655,1406482341875.0,728608845752.0
VGC,2021,2,,,,,,277239891300.0,1.54612764,0.12965103,0.043605,0.139478,0.13832604,14322.35503467,760.95980815,2.76799906,19.8813288,2360990578085.0,376116500486.0
VGC,2021,3,,,,,,341176329984.0,1.4833742,0.12572867,0.045722,0.139251,0.12697753,14773.77264332,442.89940869,3.35053214,24.47507044,2946338803498.0,442430951809.0
VGC,2021,4,,,,,,198573949888.0,1.63222007,0.1297227,0.056493,0.181867,0.15247067,,,2.93154927,17.00110673,2210772803818.0,254592980131.0
VGC,2022,1,,,,,,409784700648.0,1.50422737,0.15920225,0.081422,0.236405,0.2002246,17375.71042497,1565.64715338,3.28044141,15.47445362,3709393327085.0,386903298824.0
VGC,2022,2,,,,,,701957901218.0,1.46649326,0.17453423,0.091213,0.267546,0.22839465,17138.42540567,1434.53580344,2.52356905,9.9264039,3835292934301.0,933957262110.0
VGC,2022,3,,,,,,643174127472.0,1.60355053,0.16743303,0.08744,0.263178,0.22565724,16629.32497784,493.8515019,2.35728149,8.89288484,4270932892010.0,868235399515.0
VGC,2022,4,,,,,,221418320878.0,1.52700464,0.16378216,0.076883,0.234931,0.20324039,,,2.05163615,9.04126351,3213011366240.0,323317853992.0
VGC,2023,1,,,,,,180342814288.0,1.52747037,0.13289399,0.053877,0.161914,0.14001616,17398.62923192,429.9899122,2.73010013,17.2063178,3290219669336.0,284095072951.0
VGC,2023,2,,,,,,192785977136.0,1.43648287,0.13650876,0.051357,0.154573,0.13106555,17534.8712101,1324.68471394,2.78872878,18.44752005,2777694839898.0,323217940456.0
VGC,2023,3,,,,,,593922391496.0,1.35109378,0.15954014,0.05933394,0.17480299,0.04270157,18474.10408294,921.38343128,2.88511961,17.31478126,3931164139257.0,870650107948.0
VGC,2023,4,,,,,,413102261413.0,1.53038488,0.14785195,0.05176979,0.15026574,0.12044721,,,2.84884346,18.36654874,3473821914888.0,668615078480.0
VGC,2024,1,,,,,,18262430693.0,1.39042932,0.15823556,0.05229806,0.15366565,0.11753811,17883.4516328,459.62098652,2.76233028,17.98704134,3023010678273.0,88214392152.0
VGC,2024,2,,,,,,206071069305.0,1.42596842,0.12578042,0.03364634,0.098519,0.07702365,18068.37854433,354.19845453,2.27745948,23.1708878,2664243613514.0,438809058782.0
VGC,2024,3,,,,,,158804877089.0,1.43442343,0.11270384,0.02470301,0.07272127,0.06078025,18482.9995381,457.94776426,2.61862258,36.87619786,2718725661478.0,293871435949.0
VGC,2024,4,,,,,,205320880105.0,1.49446597,0.16050041,0.04515793,0.13670604,0.11261468,,,2.27583997,17.04544734,2900837088027.0,441998580422.0
VGC,2025,1,,,,,,534538040172.0,1.3378455,0.16147706,0.05045872,0.14603167,0.11165347,19172.81061745,715.18751187,2.73303696,19.26776913,3767676276947.0,736295909400.0
VGC,2025,2,,,,,,320654320949.0,1.34151918,0.18877504,0.06086832,0.17485843,0.13579664,20046.34609199,977.21339504,2.59398894,15.55683364,2881154268519.0,485237290132.0
VGC,2025,3,,,,,,438133625667.0,1.35663945,0.16613843,0.05549046,0.15800313,0.12315019,20261.40183432,205.72366126,2.2209717,14.56141784,3242696021163.0,722381781421.0
VGC,2025,4,,,,,,92236203528.0,1.2847532,0.1722897,0.05474566,0.16528622,0.12473054,,,2.27578191,14.0105154,3336090653885.0,225610731775.0
VHC,2021,1,,,,,,131039155779.0,0.34680364,0.09464012,0.097017,0.130106,0.098218,29144.79587292,714.58900092,1.33128399,10.32504433,1790422962630.0,133286206285.0
VHC,2021,2,,,,,,260108191613.0,0.45660206,0.08930001,0.097913,0.135388,0.09600375,29886.55616118,1418.43444938,1.94736388,14.71172372,2343551168125.0,281636672073.0
VHC,2021,3,,,,,,255442456924.0,0.41593786,0.10116623,0.104861,0.148174,0.10951357,31290.50249922,1392.99104149,2.03256563,14.46815925,2231625437038.0,296578273543.0
VHC,2021,4,,,,,,454635757471.0,0.4849936,0.1324466,0.137891,0.200662,0.14932734,,,3.21264312,16.85258252,2694729026221.0,484681858682.0
VHC,2022,1,,,,,,547750590503.0,0.59742087,0.16126532,0.172981,0.261296,0.18753797,34515.43089722,2987.01975674,2.48584467,10.29242086,3276387851281.0,635818660397.0
VHC,2022,2,,,,,,788986755616.0,0.55822188,0.18538705,0.211747,0.32682,0.2374394,39547.12736869,4302.54036726,1.76498281,6.20684732,4323608619842.0,884933470007.0
VHC,2022,3,,,,,,450212060062.0,0.51425987,0.18478551,0.211168,0.331349,0.2341302,42000.91089549,2455.11797056,1.61901251,5.53233496,3376115824177.0,479608106605.0
VHC,2022,4,,,,,,189892491498.0,0.50472393,0.17017823,0.19459017,0.29712176,0.22821795,,,1.49413887,5.67097185,2496427245121.0,252701408369.0
VHC,2023,1,,,,,,218984107654.0,0.47845763,0.15435665,0.141196,0.21835,0.1678981,42057.17057971,1194.17462494,1.80468631,8.43179339,2238531779797.0,264891545591.0
VHC,2023,2,,,,,,439262248088.0,0.49259437,0.13679787,0.10943,0.167584,0.1249542,43900.57144646,2395.40593142,1.69610548,10.31435513,2731163824413.0,465277880149.0
VHC,2023,3,,,,,,190624726982.0,0.46103308,0.11191387,0.08671307,0.13178605,0.01420655,44940.73072055,1039.52389188,1.743094,13.6494104,2709625126770.0,150481014541.0
VHC,2023,4,,,,,,47644562578.0,0.3901143,0.09656863,0.0781431,0.12270948,0.08179331,,,2.04353163,18.29889552,2399360802380.0,46940602296.0
VHC,2024,1,,,,,,169663277824.0,0.45163194,0.07466615,0.0697707,0.10368228,0.06313509,43131.48289977,907.07442539,1.98926409,18.75524215,2860328816494.0,134194620524.0
VHC,2024,2,,,,,,318031561367.0,0.40897392,0.05891569,0.05989652,0.08794341,0.05125979,37360.54098432,1416.91728815,1.90307737,21.85409185,3213180951364.0,324983789071.0
VHC,2024,3,,,,,,320625072933.0,0.38983135,0.07879187,0.07039573,0.10225181,0.07189397,38787.8678493,1428.47208906,1.763438,17.90479112,3293105850397.0,417715952705.0
VHC,2024,4,,,,,,417885026071.0,0.36031979,0.09915953,0.10143679,0.14406593,0.10213589,,,1.28587146,9.09743686,3201187684969.0,363868417196.0
VHC,2025,1,,,,,,193055653912.0,0.39296592,0.10734114,0.10037893,0.14431434,0.10714262,39511.03800834,860.11555717,1.40973264,10.00485582,2656682405329.0,214247274481.0
VHC,2025,2,,,,,,514764764266.0,0.31776504,0.12074007,0.11484822,0.16251285,0.12302431,41654.25110036,2293.41732841,1.34920203,8.72156633,3207153641359.0,489465825859.0
VHC,2025,3,,,,,,432997805953.0,0.32819517,0.12046319,0.12141013,0.16999757,0.12495044,43584.98513769,1929.12324283,1.56475905,9.82079523,3478477223313.0,437575127243.0
VHC,2025,4,,,,,,277448065575.0,0.33483896,0.12272429,0.11061854,0.15511801,0.12227339,,,1.45727769,9.87535079,2726343969285.0,333967875580.0
VHM,2021,2,,,,,,5396149000000.0,1.12021275,0.3592738,0.156945,0.385188,0.23806161,22005.91251521,3141.12534359,3.68082896,10.42160845,12986441000000.0,5087358000000.0
VHM,2021,3,,,,,,10551404000000.0,0.83733129,0.44983734,0.181057,0.398999,0.25536783,26196.81855387,2564.50448888,3.09197851,9.03210009,28015120000000.0,13668233000000.0
VHM,2021,4,,,,,,11166795000000.0,0.7542121,0.4989311,0.174162,0.368981,0.2774527,,,2.25150976,7.1736341,20679434000000.0,12987603000000.0
VHM,2022,1,,,,,,11932494000000.0,0.71940415,0.49689609,0.17071,0.326768,0.23707957,29676.20770551,1042.64649229,1.97464584,6.65387373,23412970000000.0,11146339000000.0
VHM,2022,2,,,,,,4540066000000.0,1.46396806,0.48418414,0.11287,0.229771,0.15885822,27808.83729582,153.0587393,1.56425094,6.68225385,8923490000000.0,2461819000000.0
VHM,2022,3,,,,,,666474000000.0,1.43771495,0.41846146,0.112463,0.245973,0.12108602,31167.94988021,3328.57642356,1.65233838,7.08914058,4470436000000.0,1238208000000.0
VHM,2022,4,,,,,,14493845000000.0,1.43609047,0.41063554,0.097347,0.213597,0.12061011,,,1.50829657,7.59688115,17804867000000.0,8006552000000.0
VHM,2023,1,,,,,,8927802000000.0,1.35398365,0.33460919,0.102907,0.257816,0.12525209,36099.90268391,2736.86637612,1.59280207,6.95384115,31193321000000.0,13365030000000.0
VHM,2023,2,,,,,,11917322000000.0,1.29947372,0.33976108,0.122375,0.297969,0.15445518,38332.81067801,2224.82277851,1.16349412,4.31310626,29298557000000.0,5084869000000.0
VHM,2023,3,,,,,,9687696000000.0,1.30581154,0.34423485,0.10658662,0.25516152,0.05182674,40779.33752721,2456.09999615,1.02993335,4.43594861,32613837000000.0,11226648000000.0
VHM,2023,4,,,,,,10694762000000.0,1.43451417,0.26990881,0.08276194,0.20666452,0.10844081,,,0.99083333,5.32366524,32724102000000.0,13638461000000.0
VHM,2024,1,,,,,,825689000000.0,1.3672082,0.28829282,0.05137227,0.12700223,0.07887434,41853.58057169,203.17462869,0.89478605,7.38117116,8697576000000.0,-2016670000000.0
VHM,2024,2,,,,,,884697000000.0,1.3845985,0.24897488,0.05113476,0.12745549,0.0644093,44154.83718359,2501.17175457,0.96818384,7.99055032,8211201000000.0,862699000000.0
VHM,2024,3,,,,,,10891021000000.0,1.42947963,0.16280158,0.04242009,0.10862715,0.04230581,45961.00673634,2649.48238751,0.81068241,8.35136556,28375364000000.0,6937603000000.0
VHM,2024,4,,,,,,7866075000000.0,1.55594455,0.24024632,0.06304519,0.16652601,0.08468728,,,1.18579141,7.96042732,33323142000000.0,7013758000000.0
VHM,2025,1,,,,,,12159464000000.0,1.51348966,0.2438148,0.06270131,0.16795247,0.08353661,49988.79951658,654.65894339,1.83041003,11.78224221,32413479000000.0,9768708000000.0
VHM,2025,2,,,,,,2688954000000.0,1.83640076,0.22762221,0.05246502,0.14721233,0.07121367,51882.8680931,1827.92425011,2.00451525,14.89086417,15697917000000.0,3053210000000.0
VHM,2025,3,,,,,,7508038000000.0,2.27018943,0.19913256,0.04166818,0.12662946,0.04931312,52904.14450754,1018.62900532,2.02252586,17.4459231,18974961000000.0,3019756000000.0
VHM,2025,4,,,,,,4183929000000.0,2.16133407,0.24959026,0.06197218,0.19012415,0.10145295,,,2.43602507,13.84325204,16419972000000.0,787155000000.0
VIB,2021,2,0.01691085,0.63827146,0.80536151,0.04365736,2778385000000.0,1446212000000.0,,,,,,,,,,,
VIB,2021,3,0.02122053,0.54066929,0.80405494,0.04256159,2959605000000.0,1717783000000.0,,,,,,,,,,,
VIB,2021,4,0.02317504,0.51397062,0.79373947,0.04384616,2678429000000.0,1108053000000.0,,,,,,,,,,,
VIB,2022,1,0.02388856,0.51782972,0.79170428,0.04331057,3399728000000.0,2137704000000.0,,,,,,,,,,,
VIB,2022,2,0.0244857,0.54061056,0.79492145,0.04329637,3515891000000.0,1823136000000.0,,,,,,,,,,,
VIB,2022,3,0.02347406,0.54045437,0.82498738,0.04500248,3699595000000.0,2195308000000.0,,,,,,,,,,,
VIB,2022,4,0.02451815,0.53892382,1.00019516,0.04722935,3836028000000.0,2233407000000.0,,,,,,,,,,,
VIB,2023,1,0.03640066,0.38035861,0.76735926,0.04666091,3911041000000.0,2216919000000.0,,,,,,,,,,,
VIB,2023,2,0.03634244,0.39057999,0.74595433,0.04746451,4304106000000.0,2155111000000.0,,,,,,,,,,,
VIB,2023,3,0.03680183,0.41365453,0.78587013,0.0472425,4401862000000.0,2358400000000.0,,,,,,,,,,,
VIB,2023,4,0.03144258,0.50993893,0.79451638,0.04704252,4673187000000.0,2146903000000.0,,,,,,,,,,,
VIB,2024,1,0.03598391,0.49804411,0.7924917,0.04380826,4333289000000.0,1902006000000.0,,,,,,,,,,,
VIB,2024,2,0.03657597,0.48129765,0.77612741,0.04114171,4357794000000.0,2001143000000.0,,,,,,,,,,,
VIB,2024,3,0.03851874,0.47146242,0.80579414,0.03890696,4316913000000.0,1682962000000.0,,,,,,,,,,,
VIB,2024,4,0.03510239,0.50060465,0.82218306,0.03748636,4159340000000.0,1599173000000.0,,,,,,,,,,,
VIB,2025,1,0.03793157,0.38612041,0.81528649,0.03414823,3916365000000.0,1921192000000.0,,,,,,,,,,,
VIB,2025,2,0.03556976,0.37157204,0.8217392,0.03247156,3737109000000.0,1936464000000.0,,,,,,,,,,,
VIB,2025,3,0.03321725,0.39354872,0.86261356,0.03086973,3968694000000.0,2076469000000.0,,,,,,,,,,,
VIB,2025,4,0.02967412,0.42866837,0.85334632,0.03105277,4172726000000.0,1624513000000.0,,,,,,,,,,,
VIC,2021,2,,,,,,2094056000000.0,1.90155248,-0.00856341,0.014616,0.074636,-0.00143335,23286.38614818,428.64708,4.08525126,59.88807766,23305458000000.0,-1544035000000.0
VIC,2021,3,,,,,,1449869000000.0,1.6391378,0.01222641,0.010126,0.049243,0.00140781,25966.64483532,-92.330136,3.7121416,87.33964162,37480741000000.0,2641433000000.0
VIC,2021,4,,,,,,-351336000000.0,1.68458642,0.02482609,-0.005908,-0.027983,-0.02945207,,,2.95703893,-119.85763883,30116315000000.0,4648889000000.0
VIC,2022,1,,,,,,-5964033000000.0,2.28011011,-0.01766433,-0.005604,-0.024694,0.02489934,26690.0162239,643.3658712,2.49683062,-107.44977955,34478172000000.0,-3295270000000.0
VIC,2022,2,,,,,,2453756000000.0,3.00592974,-0.14794186,-0.001025,-0.004611,0.96834566,27560.59988922,889.45628762,2.01049626,-459.11173347,18239222000000.0,-6119024000000.0
VIC,2022,3,,,,,,3392329000000.0,3.04860153,-0.1981891,0.001697,0.007923,0.22350358,28487.43064263,244.71851159,1.99670163,269.30476571,13384639000000.0,-9464037000000.0
VIC,2022,4,,,,,,946781000000.0,3.23858243,-0.11371424,0.01665056,0.07947647,-0.00669828,,,1.83135331,23.17242291,28791594000000.0,87341000000.0
VIC,2023,1,,,,,,1558987000000.0,3.37875887,-0.05549584,0.012346,0.06369,-0.00324814,28616.82724767,275.59429499,1.77409302,28.60951358,41172043000000.0,3951056000000.0
VIC,2023,2,,,,,,1066235000000.0,3.35124006,0.04583367,0.009277,0.048535,0.0026728,29064.02466692,471.49322359,1.47205696,31.11637457,38974698000000.0,-1359167000000.0
VIC,2023,3,,,,,,1824140000000.0,3.25599998,0.06732151,0.0063104,0.03310119,0.03394678,31615.56772849,-172.9288387,1.33482282,43.71234136,47284619000000.0,4478560000000.0
VIC,2023,4,,,,,,-669037000000.0,3.50444051,-0.01529284,0.00346476,0.01837132,-0.00120231,,,1.41877595,75.34073615,47955856000000.0,4736018000000.0
